#   1 NUMBER                 Running object number                                     
#   2 X_IMAGE                Object position along x                                    [pixel]
#   3 Y_IMAGE                Object position along y                                    [pixel]
#   4 XWIN_IMAGE             Windowed position estimate along x                         [pixel]
#   5 YWIN_IMAGE             Windowed position estimate along y                         [pixel]
#   6 FLUX_AUTO              Flux within a Kron-like elliptical aperture                [count]
#   7 MAG_AUTO               Kron-like elliptical aperture magnitude                    [mag]
#   8 FLUX_RADIUS            Fraction-of-light radii                                    [pixel]
#   9 FLAGS                  Extraction flags                                          
        45    602.174    438.922    602.257    439.064     1158.792  -7.6600      7.648  16
        46   1420.308    464.688   1418.900    465.834     5947.674  -9.4359      4.146   0
        47   1507.413    440.372   1507.538    440.457     405.7334  -6.5206      2.414   0
        48    396.831    441.734    396.771    441.794     446.1996  -6.6238      2.894   0
        49    481.200    450.688    481.194    450.573     614.4783  -6.9713      3.003   0
        50    469.359    512.578    468.597    513.327     9728.567  -9.9701      7.621   3
        51    451.669    531.950    451.209    533.239     13813.99 -10.3508      2.874   3
        52    376.851    536.215    378.357    535.739     17905.13 -10.6324      9.746  19
        53   1354.832    490.911   1354.797    490.992     396.0978  -6.4945      2.984   0
        54    344.095    551.736    340.647    554.303     14845.62 -10.4290     12.334  19
        55   1501.339    504.462   1501.370    504.500     811.4995  -7.2732      2.754   0
        56    413.354    528.697    412.681    528.760     18423.29 -10.6634     13.050  19
        57     77.359    554.896     76.142    556.656     7173.612  -9.6393      4.865   0
        58   1157.679    551.025   1157.692    550.961     2252.075  -8.3815      2.725   0
        59   1168.108    574.956   1168.352    575.141     5405.812  -9.3322      1.266   0
        60    499.077    607.466    499.107    607.430      597.701  -6.9412      2.675   0
        61    461.531    635.094    461.521    635.067     14722.21 -10.4199      2.808   0
        62   1331.975    604.186   1331.966    604.275     333.7229  -6.3085      3.244   0
        63    711.500    597.987    711.442    597.855     165.5397  -5.5473      2.414   0
        64   1334.274    621.387   1334.247    621.557      1689.55  -8.0694      0.868   0
        65   1742.022    647.117   1742.440    646.841      5914.44  -9.4298      1.538   0
        66   1590.938    682.146   1590.909    682.114     24524.31 -10.9740      2.801   0
        67   1678.784    656.583   1678.313    656.547     7835.928  -9.7352      1.128   0
        68    160.774    681.647    160.352    680.317     5595.651  -9.3696      2.765   0
        69   1249.954    691.710   1249.947    691.696     23137.76 -10.9108      2.763   0
        70   1571.083    694.860   1571.076    694.879     2064.798  -8.2872      2.868   0
        71   1754.070    701.125   1754.080    701.075     4195.845  -9.0570      1.081   0
        72   1843.283    707.677   1843.202    707.657     1280.816  -7.7687      2.812   0
        73   1672.924    748.310   1673.439    747.981     8207.937  -9.7856      5.676   0
        74   1372.675    721.813   1372.692    721.883     741.4727  -7.1752      2.832   0
        75   1827.173    768.861   1827.178    768.812     12967.78 -10.2822      2.789   0
        76   1170.467    752.587   1171.343    752.166     308.4373  -6.2229      1.610   0
        77    484.831    743.453    485.003    743.378     214.9311  -5.8307      2.344   0
        78    110.172    779.134    110.162    779.093     2902.466  -8.6569      2.820   0
        79    634.768    790.188    634.724    790.229     6900.026  -9.5971      2.769   0
        80    260.761    787.579    260.656    787.588     1872.916  -8.1813      2.839   0
        81    734.915    777.493    734.254    777.500     5228.903  -9.2960      3.411  16
        82   1960.418    774.719   1959.991    774.535     550.5405  -6.8520      5.108   0
        83   1751.336    801.593   1751.314    801.562     6482.628  -9.5294      2.673   0
        84     92.369    784.344     92.396    784.574     603.0657  -6.9509      4.801   0
        85   1675.656    793.514   1675.693    793.490     888.4789  -7.3716      2.948   0
        86      8.563    795.228     44.995    776.973     406.1144  -6.5216      3.047  16
        87    829.520    813.182    829.468    813.225     2246.944  -8.3790      2.741   0
        88   1541.803    815.925   1541.783    815.887     1407.143  -7.8708      5.552   0
        89   1040.029    840.622   1039.976    840.612     17842.07 -10.6286      2.758   0
        90   1178.846    823.785   1177.619    823.550     6339.336  -9.5051      3.706  16
        91    797.000    895.052    796.966    895.038     487127.1 -14.2191      2.790   0
        92   1706.958    825.862   1706.904    825.804     614.2143  -6.9708      2.529   0
        93    973.369    833.894    973.343    833.868     375.0886  -6.4353      2.691   0
        94    383.975    858.536    383.933    858.444     1513.469  -7.9499      2.794   0
        95   1362.541    876.243   1362.534    876.090     4974.824  -9.2419      3.009   0
        96   1728.541    867.709   1728.452    867.834     5227.608  -9.2958      1.277   0
        97   1587.552    866.451   1587.731    866.432     279.5003  -6.1160      0.804   0
        98   1982.875    912.483   1982.971    912.801     6077.263  -9.4593      3.703  16
        99    239.311    884.426    239.202    884.399     777.2485  -7.2264      0.767   0
       100    273.022    958.349    272.984    958.353     154340.7 -12.9712      2.764   0
       101    133.614    918.621    133.688    918.769     249.3575  -5.9921      2.975   0
       102    323.103    932.099    322.804    931.887      393.974  -6.4887      4.988  16
       103    654.988    937.503    654.594    937.553     116.0549  -5.1617      1.110  16
       104   1663.791   1010.407   1663.762   1010.444     89470.28 -12.3792      3.512   0
       105   1396.146    982.829   1395.878    981.356     8391.916  -9.8097      2.789   0
       106    717.378    978.689    717.289    978.689      470.257  -6.6808      2.897   0
       107   1115.660    992.826   1115.742    992.746     1357.193  -7.8316      3.054   0
       108    162.110    986.507    161.961    986.504     5194.064  -9.2888      1.291   0
       109   1727.908    999.718   1727.911    999.696     3137.977  -8.7416      2.809   0
       110    292.435   1041.469    291.860   1041.243        13187 -10.3004      5.846   0
       111   1850.783   1004.127   1850.534   1004.323     3931.865  -8.9865      1.584   0
       112   1384.613   1006.056   1384.489   1006.095     4623.622  -9.1625      1.115   0
       113    331.998    994.504    331.979    994.498     216.8689  -5.8405      2.687   0
       114   1912.481   1066.345   1913.186   1066.378     6198.015  -9.4806      2.004   0
       115   1109.703   1106.473   1109.660   1106.482     58113.53 -11.9107      2.764   0
       116    413.713   1074.494    413.699   1074.527     676.1375  -7.0751      2.605   0
       117    955.624   1088.630    955.659   1088.777     196.4876  -5.7333      2.419   0
       118   1620.008   1117.051   1620.003   1117.061     2134.472  -8.3232      2.711   0
       119   1517.201   1107.490   1517.341   1107.414     276.6332  -6.1048      2.835   0
       120    258.568   1101.288    258.879   1101.969     403.4186  -6.5144      4.655  16
       121    551.892   1111.663    551.886   1111.601     185.8307  -5.6728      2.485   0
       122    550.277   1201.048    550.203   1200.556     10919.99 -10.0956      4.585   3
       123     47.276   1182.871     47.246   1182.907     42929.89 -11.5819      2.800   0
       124   1681.451   1173.344   1681.647   1173.411     5206.776  -9.2914      1.569   0
       125    551.065   1216.828    551.030   1216.680     7123.181  -9.6317      2.314   3
       126   1722.648   1188.153   1722.397   1188.249     219.6392  -5.8543      2.172   0
       127    578.660   1216.558    578.661   1216.549     2416.165  -8.4578      1.135   0
       128    983.654   1211.217    983.935   1211.261     498.0677  -6.7432      4.702   0
       129    581.966   1248.010    581.963   1247.946     7697.617  -9.7159      2.773   0
       130    682.121   1225.319    682.113   1225.266     205.0688  -5.7797      2.389   0
       131   1164.356   1274.263   1164.058   1274.017     4223.412  -9.0642      1.689   0
       132    618.985   1256.995    618.667   1256.812     249.8828  -5.9943      3.264  16
       133   1461.496   1265.982   1461.345   1265.705     176.4855  -5.6168      2.517  16
       134   1300.057   1305.710   1300.050   1305.704      8086.74  -9.7694      2.759   0
       135   1385.446   1291.831   1385.464   1291.756     381.4481  -6.4536      2.546   0
       136   1667.284   1325.150   1667.256   1325.153     8071.358  -9.7674      2.766   0
       137    395.110   1296.412    394.964   1296.404     203.5321  -5.7716      2.342   0
       138    829.314   1313.246    829.352   1313.321     306.3784  -6.2156      3.131   0
       139    227.606   1333.230    227.569   1333.284     2383.386  -8.4430      2.712   0
       140   1603.000   1329.500   1602.980   1329.803     116.7677  -5.1683      1.795  16
       141    467.897   1339.039    467.865   1338.982      233.049  -5.9186      2.607   0
       142   1936.552   1370.259   1936.599   1370.138     777.0711  -7.2262      2.783   0
       143    144.420   1438.989    144.384   1439.030     335504.4 -13.8142      2.755   2
       144   1831.263   1391.455   1831.312   1391.475     776.6007  -7.2255      2.886   0
       145    409.493   1468.715    410.187   1467.269     16248.27 -10.5270      4.566   2
       146   1038.400   1410.496   1038.388   1410.499     1949.018  -8.2245      2.740   0
       147   1402.185   1408.584   1402.100   1408.561     16685.46 -10.5558      1.431   0
       148   1465.087   1406.394   1465.026   1406.319     757.8605  -7.1990      3.336   0
       149   1151.418   1413.709   1151.576   1413.641     987.1782  -7.4860      2.691   0
       150    196.405   1423.896    196.297   1423.923     887.1329  -7.3700      0.877   0
       151   1841.448   1432.056   1841.530   1431.964     7177.286  -9.6399      1.004   0
       152    130.782   1451.250    130.779   1451.200     5625.376  -9.3754      1.148   3
       153    837.003   1464.940    836.972   1464.967     12773.68 -10.2658      2.748   0
       154   1706.120   1458.138   1706.112   1458.056     504.2639  -6.7566      2.980   0
       155    211.306   1464.755    211.212   1464.776     181.4676  -5.6470      0.720   0
       156    408.351   1497.150    408.380   1497.479     4312.076  -9.0867      2.951   3
       157   1831.615   1497.632   1831.716   1497.756     846.3604  -7.3189      2.797   0
       158    162.982   1485.733    163.151   1485.790     343.0885  -6.3385      3.560   0
       159   1678.506   1489.505   1678.727   1489.716     175.1961  -5.6088      2.511  16
       160   1135.258   1558.070   1135.231   1558.070     19662.04 -10.7341      2.741   0
       161   1588.536   1544.920   1588.594   1544.961     306.6113  -6.2165      3.141   0
       162   1821.347   1560.944   1821.294   1560.971     1149.739  -7.6515      2.870   0
       163   1355.103   1560.669   1355.090   1560.731     660.8585  -7.0503      2.810   0
       164   1463.678   1564.642   1463.887   1564.645     279.2382  -6.1149      2.757   0
       165    308.260   1621.887    308.440   1621.914     298.3705  -6.1869      2.419   0
       166    724.290   1646.060    724.216   1646.148     206.1447  -5.7854      2.439   0
       167    251.706   1662.629    251.584   1662.598     635.8522  -7.0084      2.644   0
       168    108.255   1733.012    108.342   1730.640     9847.751  -9.9833      4.360   2
       169   1091.736   1691.695   1091.751   1691.712     892.1112  -7.3760      2.602   0
       170   1617.589   1700.500   1617.596   1700.498     2162.871  -8.3376      2.772   0
       171    921.201   1692.725    921.144   1692.697     594.0885  -6.9346      2.673   0
       172    893.359   1738.653    893.203   1738.528     1776.626  -8.1240      2.866   0
       173    542.972   1727.417    543.013   1727.433     423.0664  -6.5660      2.519   0
       174    306.615   1729.127    306.587   1729.302     341.6592  -6.3340      2.557   0
       175    108.190   1753.904    108.265   1754.763     2947.127  -8.6735      2.232   3
       176   1188.941   1744.326   1188.954   1744.483     406.4513  -6.5225      3.802   0
       177   1288.763   1747.002   1288.856   1746.878     391.2156  -6.4810      3.573   0
       178   1365.566   1754.723   1365.598   1754.859     247.1376  -5.9823      2.457   0
       179    575.166   1804.739    575.121   1804.776     21141.98 -10.8129      2.746   0
       180   1618.324   1790.743   1618.358   1790.725     1134.772  -7.6373      2.765   0
       181    436.630   1786.667    436.705   1786.646     1498.342  -7.9390      0.846   0
       182    775.265   1894.471    774.971   1891.820     15950.67 -10.5069      7.935   3
       183    393.098   1825.561    393.074   1825.551     6692.124  -9.5639      2.717   3
       184    406.784   1829.185    406.759   1829.242     3113.657  -8.7332      2.801   3
       185   1131.446   1852.711   1131.377   1852.739     2079.367  -8.2948      2.628   0
       186    273.040   1853.652    270.996   1853.024     6883.001  -9.5944      3.912   0
       187    715.502   1826.995    715.401   1826.920     165.7935  -5.5489      2.684  16
       188   1380.486   1842.698   1380.358   1842.739     1164.629  -7.6655      0.770   0
       189   1228.904   1843.842   1228.998   1843.854     408.2628  -6.5273      2.601   0
       190   1655.856   1876.301   1655.880   1876.352     7880.925  -9.7414      2.732   0
       191   1789.776   1877.885   1789.723   1877.920     6916.229  -9.5997      2.709   0
       192   1539.221   1856.195   1539.183   1856.258     313.5232  -6.2407      2.295   0
       193    307.941   1889.386    307.937   1889.454     20079.22 -10.7569      2.738   0
       194   1896.350   1895.966   1896.233   1896.038     4798.714  -9.2028      2.915   0
       195    101.861   1897.637    101.671   1897.735      626.023  -6.9915      2.558   0
       196   1408.360   1884.382   1407.841   1884.148     276.7611  -6.1053      3.436  16
       197    780.191   1938.724    780.195   1937.621     13544.11 -10.3294      2.911   3
       198   1386.973   1996.929   1386.943   1996.957     974565.4 -14.9720      2.756   0
       199    778.181   1921.263    778.208   1921.205     7439.136  -9.6788      2.077   3
       200   1649.253   1965.397   1649.214   1965.420     57275.88 -11.8949      2.763   0
       201    430.338   1941.088    430.240   1940.913     365.1166  -6.4061      0.943   0
       202    763.778   1954.645    763.682   1954.689     656.0681  -7.0424      2.610   0
       203   1852.965   1963.100   1852.923   1963.124     874.9534  -7.3550      2.673   0
       204   1460.216   1946.401   1460.479   1946.054     129.5604  -5.2812      1.345  16
       205   1788.049   2031.063   1788.011   2031.088     281812.2 -13.6249      2.716   0
       206   1311.979   2025.692   1311.937   2025.741      33091.9 -11.2993      2.736   0
       207    688.547   2017.254    688.456   2017.356     6158.916  -9.4738      1.412   0
       208   1465.039   2010.632   1465.040   2010.590     3681.152  -8.9150      0.913   0
       209    718.554   2054.436    718.581   2054.400     2201.625  -8.3569      2.719   2
       210    582.881   2059.412    582.796   2059.360     1140.524  -7.6428      2.690   0
       211   1981.829   2059.341   1981.813   2059.374     4276.385  -9.0777      1.099   0
       212    715.033   2068.883    715.009   2068.933     657.6348  -7.0450      3.937   2
       213   1642.744   2083.136   1642.553   2083.100     8158.952  -9.7791      1.261   0
       214    628.221   2089.388    628.246   2089.455     1519.358  -7.9542      2.633   0
       215    130.684   2073.234    130.831   2073.138     202.1906  -5.7644      2.692   0
       216    933.827   2121.718    933.095   2122.991     12689.33 -10.2586      2.825   0
       217    915.356   2131.301    915.324   2131.419     8947.918  -9.8793      2.715   0
       218    152.854   2114.901    154.046   2114.634     4881.339  -9.2213      2.408   0
       219    896.793   2165.571    896.278   2166.834     10470.91 -10.0500      3.478   3
       220    437.010   2185.953    436.958   2185.990     121008.2 -12.7070      2.735   0
       221   1770.129   2124.878   1770.218   2125.054     162.6209  -5.5279      2.336   0
       222    890.002   2181.824    889.896   2182.105     9058.968  -9.8927      4.595   3
       223    958.760   2168.786    958.705   2168.854     3792.895  -8.9474      2.758   0
       224    402.473   2166.112    402.579   2166.013     396.7172  -6.4962      3.112   0
       225   1286.507   2165.497   1286.765   2165.331     177.5071  -5.6230      2.688  16
       226    827.627   2195.687    829.528   2195.382     6873.173  -9.5929      2.632   0
       227   1018.875   2270.720   1019.199   2271.377     6818.163  -9.5842      4.426   3
       228   1969.119   2222.342   1969.111   2222.361      11547.4 -10.1562      2.735   0
       229   1891.327   2208.682   1891.341   2208.685     896.5949  -7.3815      5.234   0
       230   1666.127   2238.654   1665.942   2239.104     5948.979  -9.4361      4.773   3
       231   1825.200   2200.878   1825.138   2200.853     228.2908  -5.8962      2.333   0
       232    250.875   2210.412    250.909   2210.416      441.023  -6.6112      2.360   0
       233   1651.988   2276.852   1651.992   2276.871     4987.438  -9.2447      4.882   3
       234   1063.521   2217.721   1062.964   2217.729     797.4318  -7.2542      5.000   0
       235    813.125   2287.515    813.163   2287.439       186133 -13.1746      2.755   0
       236     35.040   2213.005     35.207   2213.232     183.3257  -5.6581      2.177   0
       237    885.413   2230.023    885.422   2230.056     823.0019  -7.2885      0.941   0
       238   1662.313   2248.862   1662.427   2248.500     3049.526  -8.7106      2.236   3
       239   1028.000   2289.479   1027.997   2289.410     6473.108  -9.5278      5.300   3
       240   1657.442   2261.659   1656.772   2263.581     5216.491  -9.2934      3.852   3
       241    444.996   2247.116    445.137   2247.234     473.0035  -6.6872      2.688   0
       242   1267.349   2265.685   1267.357   2265.704     1529.119  -7.9611      2.673   0
       243   1552.497   2274.872   1552.444   2274.943      823.678  -7.2894      2.997   0
       244   1297.123   2298.190   1297.721   2297.613     6465.167  -9.5264      3.103   0
       245   1023.970   2310.680   1023.969   2310.622     6022.759  -9.4495      2.709   3
       246   1515.477   2299.379   1515.364   2299.438     303.0916  -6.2039      3.181   0
       247   1021.613   2323.723   1021.421   2324.702     3766.617  -8.9399      2.381   3
       248    748.215   2339.890    748.379   2339.840     557.5878  -6.8658      2.742   0
       249   1866.735   2353.547   1866.681   2353.680     2067.093  -8.2884      2.710   0
       250   1408.792   2355.768   1408.902   2355.950     2156.982  -8.3346      3.043   0
       251    630.479   2399.101    630.454   2399.122     6942.137  -9.6037      2.729   0
       252    245.339   2379.327    245.232   2379.206     313.8049  -6.2416      3.009   0
       253   1504.464   2413.748   1504.479   2413.809     1263.275  -7.7537      2.718   0
       254   1230.755   2895.563   1238.504   2895.947      3899983 -16.4777      7.807   3
       255    285.462   2432.542    285.475   2432.513     1542.883  -7.9708      2.768   0
       256   1955.822   2417.408   1955.428   2417.626     293.6102  -6.1694      3.837   0
       257   1247.326   2895.763   1239.024   2895.959      3788086 -16.4460      8.110   3
       258    320.003   2457.083    319.907   2457.135     2360.708  -8.4326      2.622   0
       259   1462.366   2439.373   1462.249   2439.416     244.6138  -5.9712      2.496   0
       260   1616.239   2444.533   1616.525   2444.696      335.032  -6.3127      0.776   0
       261    432.182   2479.228    432.134   2479.217     1179.018  -7.6788      2.661   0
       262    231.501   2455.497    230.054   2456.090     195.1529  -5.7259      3.094  16
       263    689.784   2495.872    689.788   2495.875     517.6402  -6.7851      2.599   0
       264   1008.291   2511.170   1008.364   2511.242     786.9283  -7.2398      2.546   0
       265    951.939   2502.756    951.914   2502.841     217.7238  -5.8448      2.566   0
       266    107.960   2546.407    107.934   2546.464     13293.97 -10.3091      2.765   0
       267    992.486   2519.767    992.513   2519.703     299.1079  -6.1896      3.090   0
       268    771.779   2528.368    771.984   2528.352     398.8172  -6.5019      2.561   0
       269    210.364   2531.687    210.270   2531.736     357.6041  -6.3835      3.399   0
       270    811.329   2632.409    810.959   2633.683     13562.34 -10.3308      6.497   3
       271   1080.551   2550.134   1080.598   2550.282     304.2165  -6.2080      2.807   0
       272    590.204   2612.001    589.716   2612.568     60457.38 -11.9536      3.075   0
       273    736.273   2630.643    736.204   2630.594     2066.029  -8.2878      2.758   0
       274    908.944   2635.767    910.538   2637.168     7000.417  -9.6128      3.258   0
       275    790.014   2708.519    790.448   2707.041     10913.39 -10.0949     10.004   3
       276    800.057   2671.635    800.095   2671.509     9770.963  -9.9748      6.000   3
       277    805.372   2653.962    805.954   2652.116     6908.127  -9.5984      3.265   3
       278   1511.044   2703.299   1511.366   2703.110      6265.95  -9.4925      9.758   0
       279   1209.081   2669.227   1209.125   2669.355     1821.549  -8.1511      2.840   0
       280    628.647   2661.422    628.736   2661.539     540.3884  -6.8318      2.689   0
       281    843.951   2676.280    843.881   2676.366     1697.954  -8.0748      2.649   0
       282    315.485   2676.253    315.605   2676.214     873.5533  -7.3532      0.772   0
       283     96.345   2698.577     96.360   2698.553     5766.268  -9.4022      2.722   0
       284    377.283   2710.213    377.241   2710.283     20719.99 -10.7910      2.685   0
       285    204.048   2711.247    204.031   2711.309     14140.83 -10.3762      2.729   0
       286   1186.734   2727.689   1186.564   2727.730     62130.36 -11.9833      2.699   0
       287    673.989   2693.977    673.949   2693.994     743.4025  -7.1781      2.969   0
       288   1173.129   2933.928   1174.028   2935.338     4898.684  -9.2252      2.494   1
       289    496.995   2715.044    496.772   2715.145     689.7578  -7.0967      2.559   0
       290   1475.067   2745.983   1474.986   2746.102     5222.984  -9.2948      1.163   0
       291    678.716   2776.117    678.682   2776.173        22062 -10.8591      2.722   0
       292    378.673   2831.060    378.842   2831.868     8457.398  -9.8181      6.036   3
       293    414.425   2789.652    414.387   2789.730     37251.58 -11.4279      2.738   0
       294   1907.432   2750.291   1907.483   2750.298     164.5814  -5.5410      2.455   0
       295    371.452   2798.124    371.379   2797.449     4957.494  -9.2382      1.608   3
       296   1050.650   2783.586   1050.619   2783.629      2514.95  -8.5013      1.022   0
       297    773.233   2805.352    773.695   2805.848     4156.745  -9.0469      3.478   0
       298   1917.175   2789.520   1917.343   2789.491     641.2708  -7.0176      2.981   0
       299   1375.097   2815.602   1375.060   2815.677     8254.854  -9.7918      2.711   0
       300    373.708   2809.737    373.828   2810.181     4278.456  -9.0782      3.534   3
       301   1985.394   3121.432   1987.038   3119.876     260223.1 -13.5384      3.922  26
       302   1590.939   2838.547   1590.890   2838.591     62154.71 -11.9837      2.728   0
       303   1254.870   2802.435   1253.887   2804.144     1364.848  -7.8377     10.239  17
       304    629.804   2948.134    632.133   2943.985     11243.51 -10.1273      7.218   3
       305    756.849   2803.809    756.904   2803.588      210.151  -5.8063      2.544   0
       306   1570.369   3728.978   1570.322   3729.049     81095.47 -12.2725      2.702   0
       307    641.966   3821.329    641.875   3821.097     238.9992  -5.9460      2.311  24
       308     17.987   3816.044     30.565   3816.572     152.6279  -5.4591      4.640  18
       309     19.234   3803.437     21.132   3806.049     171.9167  -5.5883      4.516  18
       310     25.036   3814.482     26.136   3814.054     106.7685  -5.0711      3.244  17
       311   1481.911   3576.504   1481.904   3576.372     10033.52 -10.0036      7.615   3
       312   1477.627   3561.146   1477.505   3560.637     4865.443  -9.2178      2.114   3
       313    458.775   3590.036    458.814   3590.042     629.7897  -6.9980      2.645   0
       314   1704.260   3549.580   1704.216   3549.575      3354.22  -8.8140      1.106   0
       315    887.997   3535.557    888.465   3535.184     17140.62 -10.5851      2.554   0
       316    143.549   3478.595    143.483   3478.476      4575.68  -9.1511      3.920   3
       317    598.202   3477.913    598.168   3477.917      1983.82  -8.2438      0.807   0
       318   1672.122   3473.133   1672.264   3473.356     151.8224  -5.4533      1.022   0
       319    286.123   3465.001    286.449   3464.435     5398.317  -9.3306      4.554   3
       320    296.759   3448.855    296.940   3448.529     3650.774  -8.9060      2.916   3
       321   1371.216   3464.489   1371.584   3465.725     10301.01 -10.0322      2.469   0
       322   1258.966   3440.614   1259.004   3440.653     3100.792  -8.7287      0.954   0
       323     46.112   3412.796     45.997   3413.386     7879.917  -9.7413      4.199   0
       324   1670.386   3421.608   1670.312   3421.748      240.539  -5.9530      3.419   0
       325   1544.421   3348.164   1544.282   3348.793     732.0453  -7.1613      5.702   0
       326   1331.255   3337.210   1331.179   3337.304     7440.662  -9.6790      2.695   0
       327   1239.000   2900.440   1239.062   2895.875     722316.1 -14.6468      2.952   0
       328   1665.628   3741.904   1665.590   3741.959     20279.96 -10.7677      2.686   0
       329   1914.485   3765.508   1914.498   3765.560     666.8544  -7.0601      2.357   0
       330   1699.920   2835.079   1699.905   2835.192     579.3513  -6.9074      2.633   0
       331    782.752   3627.309    782.663   3627.365     1025.095  -7.5269      2.628   0
       332   1053.121   3648.882   1053.101   3648.932     3329.073  -8.8058      2.639   0
       333   1987.364   3595.631   1987.322   3595.616     2634.032  -8.5516      2.663  16
       334    524.602   3553.851    524.486   3553.799     417.6185  -6.5519      2.611   0
       335    416.449   3502.669    416.185   3502.759     224.2089  -5.8766      3.377   0
       336   1804.370   3411.080   1804.447   3411.056     512.8842  -6.7750      3.751   0
       337   1955.668   3094.494   1955.625   3094.534     218029.1 -13.3463      2.725   2
       338    422.420   3190.926    422.905   3190.531     5577.771  -9.3662      2.146   0
       339   1166.331   3119.124   1166.480   3119.235      206.963  -5.7897      2.417   0
       340   1170.281   2963.748   1168.685   2963.527     306.8086  -6.2172      3.938   0
       341   1621.935   3108.601   1622.004   3108.529     386.9924  -6.4693      2.507   0
       342    293.237   3142.363    293.332   3142.267      492.877  -6.7318      2.601   0
       343   1530.396   3089.050   1530.449   3089.137     7695.432  -9.7156      2.694   0
       344    914.814   3015.578    914.767   3015.562     418.8558  -6.5552      2.491   0
       345   1544.170   3418.963   1544.214   3418.979      4529.62  -9.1402      2.695   3
       346   1362.460   2927.240   1362.542   2927.157     252.9508  -6.0076      2.298   0
       347    588.472   3399.033    588.453   3398.988     476.6762  -6.6956      2.453   0
       348     15.348   3757.664     15.348   3757.664    -30.10213  99.0000    -25.841   1
       349    664.577   3801.003    664.654   3800.944     276.0889  -6.1026      4.023   0
       350   1282.872   3609.983   1282.916   3609.960     1059.424  -7.5627      2.568   0
       351   1058.065   3614.672   1058.037   3614.687     4191.761  -9.0560      2.646   0
